R_angstrom,method,root_index,E_root_Ha,overlap_sq_D0,overlap_sq_D1,overlap_sq_D2,overlap_sq_Q1
2.1,ExtSQD,14,-92.0817437630,2.579176e-18,2.722707e-17,2.234764e-16,3.788814e-18
2.1,CIPSI_EN_SQD,0,-92.1773299982,9.998321e-01,3.846577e-21,3.412822e-23,6.100485e-05
2.1,CIPSI_EN_SQD,1,-92.1772279295,8.730364e-21,9.997643e-01,4.294971e-25,1.027578e-22
2.1,CIPSI_EN_SQD,2,-92.1591392705,6.014579e-05,6.949355e-24,1.030690e-22,9.997744e-01
2.1,CIPSI_EN_SQD,3,-92.1589192994,1.518302e-22,1.100401e-04,2.387637e-22,5.119937e-20
2.1,CIPSI_EN_SQD,4,-92.1587434994,1.530547e-26,3.917943e-24,9.984595e-01,5.802195e-24
2.1,CIPSI_EN_SQD,5,-92.1549008303,4.984511e-25,1.307971e-24,1.372189e-03,2.658250e-24
2.1,CIPSI_EN_SQD,6,-92.1447614278,1.094244e-23,1.067220e-23,4.041598e-05,1.632691e-23
2.1,CIPSI_EN_SQD,7,-92.1071779086,1.644567e-24,3.218812e-25,8.408707e-08,2.879111e-26
2.1,CIPSI_EN_SQD,8,-92.1043972982,6.737374e-07,1.195292e-21,4.123383e-22,4.672365e-06
2.1,CIPSI_EN_SQD,9,-92.1042896645,1.511826e-22,1.853375e-06,5.032360e-23,2.351357e-24
2.1,CIPSI_EN_SQD,10,-92.1002963043,1.017401e-23,1.709592e-22,2.667211e-09,2.167272e-23
2.1,CIPSI_EN_SQD,11,-92.1001606928,9.446804e-25,4.230723e-23,3.317340e-27,3.160738e-25
2.1,CIPSI_EN_SQD,12,-92.0909271605,5.673211e-09,1.428055e-20,5.861242e-21,2.074665e-07
2.1,CIPSI_EN_SQD,13,-92.0906781555,1.505976e-20,1.031949e-07,2.680226e-21,9.316048e-20
2.1,CIPSI_EN_SQD,14,-92.0882234993,2.701912e-23,3.488836e-20,5.278283e-25,5.800533e-24
2.2,ExtSQD,0,-92.1651528418,7.599113e-25,9.762714e-01,1.064148e-25,3.183430e-23
2.2,ExtSQD,1,-92.1647743852,9.655107e-01,7.807736e-25,1.257694e-19,3.045046e-02
2.2,ExtSQD,2,-92.1498465849,5.816339e-21,8.499963e-25,6.501724e-01,1.480942e-20
2.2,ExtSQD,3,-92.1498026622,3.820420e-26,1.821119e-02,4.476471e-23,1.588463e-21
2.2,ExtSQD,4,-92.1490494548,2.825336e-02,1.031733e-26,2.019392e-21,9.609846e-01
2.2,ExtSQD,5,-92.1418176260,2.744851e-22,8.406372e-26,1.797110e-01,8.971895e-23
2.2,ExtSQD,6,-92.1054175874,1.812730e-22,8.276876e-27,8.616694e-02,1.143985e-22
2.2,ExtSQD,7,-92.0997419873,1.402003e-26,5.879849e-04,1.354754e-25,2.203037e-24
2.2,ExtSQD,8,-92.0989851806,6.933048e-04,9.280506e-28,6.281650e-19,1.158161e-03
2.2,ExtSQD,9,-92.0902787976,4.625248e-19,2.570643e-27,4.457729e-23,1.582299e-19
2.2,ExtSQD,10,-92.0899542951,3.767495e-21,8.973267e-29,9.547653e-05,1.984729e-20
2.2,ExtSQD,11,-92.0816059299,1.757091e-04,2.941999e-26,1.239094e-20,1.501334e-04
2.2,ExtSQD,12,-92.0808314825,4.136468e-26,1.401218e-04,5.160013e-26,3.876066e-27
2.2,ExtSQD,13,-92.0781855624,3.848636e-18,1.851731e-26,2.331514e-02,3.020698e-18
2.2,ExtSQD,14,-92.0748420206,6.634299e-23,4.999439e-27,5.378896e-22,2.427864e-22
2.2,CIPSI_EN_SQD,0,-92.1674832742,3.406236e-22,9.998819e-01,3.017030e-28,2.964859e-26
2.2,CIPSI_EN_SQD,1,-92.1674823861,9.998800e-01,3.405909e-22,5.122412e-27,3.974141e-05
2.2,CIPSI_EN_SQD,2,-92.1536064662,3.934798e-05,2.147690e-24,2.683083e-24,9.998535e-01
2.2,CIPSI_EN_SQD,3,-92.1535951289,1.632346e-24,4.196052e-05,1.176504e-23,3.308558e-20
2.2,CIPSI_EN_SQD,4,-92.1515677089,7.796555e-27,4.705482e-27,9.908574e-01,2.137899e-24
2.2,CIPSI_EN_SQD,5,-92.1499223289,4.888222e-27,8.458664e-26,9.019951e-03,3.699633e-24
2.2,CIPSI_EN_SQD,6,-92.1442931951,8.640604e-28,3.196308e-26,3.141088e-05,2.268896e-26
2.2,CIPSI_EN_SQD,7,-92.1045928056,9.876767e-08,2.970915e-27,4.052283e-28,2.571131e-08
2.2,CIPSI_EN_SQD,8,-92.1045877850,5.374450e-30,3.967709e-07,6.948881e-27,1.599244e-27
2.2,CIPSI_EN_SQD,9,-92.0949676038,4.950755e-29,2.898803e-28,9.438979e-09,1.266763e-27
2.2,CIPSI_EN_SQD,10,-92.0936737151,9.710494e-28,9.629090e-29,1.983022e-08,1.083114e-27
2.2,CIPSI_EN_SQD,11,-92.0936291748,1.246912e-26,1.649739e-28,1.357569e-26,4.352478e-29
2.2,CIPSI_EN_SQD,12,-92.0920690478,1.532548e-07,4.784055e-30,7.991196e-27,7.781397e-07
2.2,CIPSI_EN_SQD,13,-92.0920083834,1.427119e-28,2.170261e-07,1.225434e-28,3.912732e-27
2.2,CIPSI_EN_SQD,14,-92.0828825872,1.232324e-28,1.249951e-29,1.716067e-26,3.425974e-27
2.3,ExtSQD,0,-92.1594951803,9.932743e-01,4.406579e-20,1.240125e-17,5.474688e-03
2.3,ExtSQD,1,-92.1588886395,2.561873e-19,9.978755e-01,9.138712e-20,7.707121e-18
2.3,ExtSQD,2,-92.1490155205,5.434753e-03,1.557787e-19,1.195050e-16,9.928807e-01
2.3,ExtSQD,3,-92.1476609226,2.019372e-19,7.832070e-04,7.863653e-20,6.790027e-18
2.3,ExtSQD,4,-92.1455276027,7.401856e-18,5.068107e-20,9.593624e-01,3.303528e-16
2.3,ExtSQD,5,-92.1443251745,1.153756e-16,1.693837e-19,1.947488e-03,2.241860e-15
2.3,ExtSQD,6,-92.1413084670,6.200861e-16,2.843070e-19,3.681329e-02,6.392475e-15
2.3,ExtSQD,7,-92.1133786107,9.051210e-06,1.013897e-17,9.326354e-16,3.005695e-04
2.3,ExtSQD,8,-92.1114520318,3.993973e-17,1.778156e-06,4.295216e-18,2.299539e-17
2.3,ExtSQD,9,-92.0886542816,7.937097e-17,3.744431e-19,4.693785e-18,6.682886e-18
2.3,ExtSQD,10,-92.0883701464,1.002817e-16,1.430591e-18,2.686898e-05,8.864660e-17
2.3,ExtSQD,11,-92.0817589520,3.129993e-15,1.767577e-18,2.331167e-05,1.878991e-14
2.3,ExtSQD,12,-92.0803037096,6.006627e-06,3.525963e-11,2.504893e-11,1.543340e-04
2.3,ExtSQD,13,-92.0800317836,6.013138e-17,4.384799e-06,6.850136e-18,2.243764e-15
2.3,ExtSQD,14,-92.0790726904,3.610311e-17,5.522479e-19,3.517314e-17,1.239111e-15
2.3,CIPSI_EN_SQD,0,-92.1614004349,9.998172e-01,6.986593e-21,8.774002e-19,1.841918e-05
2.3,CIPSI_EN_SQD,1,-92.1611111688,1.157575e-19,9.997067e-01,1.341582e-21,5.412322e-19
2.3,CIPSI_EN_SQD,2,-92.1505897520,1.815607e-05,5.899240e-21,9.781343e-18,9.997803e-01
2.3,CIPSI_EN_SQD,3,-92.1502148736,1.376255e-21,1.264853e-04,2.160860e-20,2.532409e-18
2.3,CIPSI_EN_SQD,4,-92.1480522536,2.229421e-21,1.757689e-21,9.831399e-01,6.424855e-19
2.3,CIPSI_EN_SQD,5,-92.1475459442,1.595367e-18,3.126839e-22,1.665235e-02,1.190865e-18
2.3,CIPSI_EN_SQD,6,-92.1447649088,2.774862e-18,5.986312e-22,3.374912e-05,4.757749e-17
2.3,CIPSI_EN_SQD,7,-92.1152222970,7.681122e-08,1.214283e-17,5.102284e-21,9.568247e-06
2.3,CIPSI_EN_SQD,8,-92.1149274122,4.322334e-19,9.773724e-07,3.203562e-19,1.875907e-21
2.3,CIPSI_EN_SQD,9,-92.0903976949,3.365478e-18,5.013892e-20,8.746935e-07,1.938282e-17
2.3,CIPSI_EN_SQD,10,-92.0903255196,3.226142e-18,1.086546e-20,1.842609e-19,2.534928e-17
2.3,CIPSI_EN_SQD,11,-92.0841375837,7.988223e-17,1.168164e-19,1.544041e-06,7.771431e-17
2.3,CIPSI_EN_SQD,12,-92.0821519578,1.278323e-07,6.281849e-13,1.291723e-12,2.385637e-10
2.3,CIPSI_EN_SQD,13,-92.0820537186,2.112015e-18,2.431439e-06,2.891235e-19,4.623694e-19
2.3,CIPSI_EN_SQD,14,-92.0809335624,3.569404e-17,9.021110e-20,7.764079e-20,8.512405e-17
2.4,ExtSQD,0,-92.1551843187,1.632463e-21,9.996768e-01,2.765168e-22,7.385625e-23
2.4,ExtSQD,1,-92.1545800471,9.907198e-01,7.464494e-22,1.831408e-26,8.190672e-03
2.4,ExtSQD,2,-92.1467008609,1.305277e-22,1.394373e-06,4.653052e-22,4.195742e-19
2.4,ExtSQD,3,-92.1456473688,7.997602e-03,4.687426e-23,2.053387e-25,9.904422e-01
2.4,ExtSQD,4,-92.1452356679,2.475748e-25,1.272140e-23,6.017734e-01,2.562552e-24
2.4,ExtSQD,5,-92.1423502937,2.153592e-25,8.507167e-22,2.600538e-01,3.412065e-24
2.4,ExtSQD,6,-92.1360618870,1.317156e-26,8.313713e-21,1.344420e-01,4.674629e-24
2.4,ExtSQD,7,-92.1219412384,1.778840e-24,2.063247e-05,3.732742e-21,2.930183e-23
2.4,ExtSQD,8,-92.1203777978,3.192728e-04,1.289567e-25,3.349758e-26,2.985771e-04
2.4,ExtSQD,9,-92.0856526324,1.975313e-28,1.830246e-31,1.091532e-26,3.404616e-27
2.4,ExtSQD,10,-92.0852278219,8.854481e-25,2.363375e-21,2.939130e-04,4.934163e-25
2.4,ExtSQD,11,-92.0830274545,7.516813e-22,1.943911e-05,4.618671e-20,4.586309e-22
2.4,ExtSQD,12,-92.0813391159,2.091572e-04,2.959360e-22,2.448499e-24,1.001106e-04
2.4,ExtSQD,13,-92.0780317157,3.132981e-28,3.192872e-28,5.808558e-26,1.269970e-26
2.4,ExtSQD,14,-92.0683082308,2.066269e-15,1.187136e-05,5.747647e-16,1.594658e-15
2.4,CIPSI_EN_SQD,0,-92.1554457582,9.998012e-01,4.952931e-22,1.852802e-28,1.024065e-04
2.4,CIPSI_EN_SQD,1,-92.1554173196,4.969060e-22,9.998791e-01,1.248971e-24,5.553325e-24
2.4,CIPSI_EN_SQD,2,-92.1468634783,1.103903e-25,1.501589e-05,4.863170e-25,4.408770e-19
2.4,CIPSI_EN_SQD,3,-92.1468290561,1.017806e-04,1.822906e-25,1.312679e-24,9.997855e-01
2.4,CIPSI_EN_SQD,4,-92.1456405991,2.074436e-29,3.303126e-24,8.056737e-01,4.248873e-26
2.4,CIPSI_EN_SQD,5,-92.1452469215,6.019982e-30,6.716283e-26,1.930755e-01,8.842171e-24
2.4,CIPSI_EN_SQD,6,-92.1437606163,1.722165e-29,8.485894e-28,1.147226e-03,5.090909e-25
2.4,CIPSI_EN_SQD,7,-92.1221196942,9.814977e-07,1.641132e-27,3.229974e-27,2.132535e-08
2.4,CIPSI_EN_SQD,8,-92.1221009046,3.690497e-28,3.359951e-06,5.103769e-30,3.537190e-25
2.4,CIPSI_EN_SQD,9,-92.0873653365,2.897628e-30,9.546350e-26,2.145852e-07,8.118795e-28
2.4,CIPSI_EN_SQD,10,-92.0873503584,5.761694e-32,4.135943e-28,2.968921e-26,6.913721e-29
2.4,CIPSI_EN_SQD,11,-92.0833445537,4.169651e-26,1.085304e-07,1.386761e-24,3.108487e-26
2.4,CIPSI_EN_SQD,12,-92.0833241829,3.803088e-07,1.497792e-25,1.367924e-27,8.671721e-08
2.4,CIPSI_EN_SQD,13,-92.0794632162,1.398648e-34,1.651039e-30,1.705646e-27,3.482822e-28
2.4,CIPSI_EN_SQD,14,-92.0735937112,3.706117e-29,1.042958e-22,1.222503e-08,5.219756e-27
2.5,ExtSQD,0,-92.1518691145,9.997182e-01,3.397380e-19,9.597402e-21,3.477143e-05
2.5,ExtSQD,1,-92.1511839727,2.958573e-20,9.862601e-01,5.029359e-23,3.245980e-22
2.5,ExtSQD,2,-92.1451881698,3.602960e-05,4.559724e-19,6.172813e-20,9.995744e-01
2.5,ExtSQD,3,-92.1443578702,3.889213e-20,2.757608e-18,5.535472e-01,2.669234e-22
2.5,ExtSQD,4,-92.1440315376,7.223733e-22,1.217307e-02,4.322992e-20,1.247288e-20
2.5,ExtSQD,5,-92.1419279816,2.091409e-20,1.305867e-18,2.888286e-01,6.472229e-22
2.5,ExtSQD,6,-92.1351597358,2.561348e-20,1.528525e-18,1.536753e-01,7.542412e-22
2.5,ExtSQD,7,-92.1276344820,2.441538e-05,1.734519e-17,4.302813e-18,1.952440e-04
2.5,ExtSQD,8,-92.1259778303,1.047815e-19,5.594632e-04,1.797916e-18,2.803499e-25
2.5,ExtSQD,9,-92.0853979607,1.771523e-05,1.284112e-17,3.767740e-18,8.677311e-06
2.5,ExtSQD,10,-92.0846159204,2.643786e-19,2.698628e-19,1.237779e-19,3.604666e-22
2.5,ExtSQD,11,-92.0845132042,3.669245e-20,1.999454e-18,2.210067e-04,8.362745e-22
2.5,ExtSQD,12,-92.0836117423,3.606013e-19,2.416682e-04,4.439150e-19,7.307186e-22
2.5,ExtSQD,13,-92.0785334436,2.429675e-19,2.191245e-18,8.082451e-19,2.495775e-20
2.5,ExtSQD,14,-92.0620363428,1.597633e-18,8.025169e-17,3.022368e-04,1.492650e-20
2.5,ExtSQD,15,-92.0614871372,3.690426e-10,2.670747e-16,5.945126e-17,9.214270e-10
2.5,ExtSQD,16,-92.0608896153,8.355448e-19,1.937494e-05,2.224288e-18,6.692723e-20
2.5,ExtSQD,17,-92.0537322226,9.664952e-07,2.176611e-15,5.180039e-16,6.956512e-07
2.5,ExtSQD,18,-92.0536338361,2.417133e-18,2.464560e-05,1.732854e-17,1.172547e-21
2.5,ExtSQD,19,-92.0516870446,5.551975e-19,2.770156e-17,8.620188e-05,4.707650e-21
2.5,ExtSQD,20,-92.0493649751,1.587821e-18,7.085198e-21,5.283883e-20,3.341573e-22
2.5,ExtSQD,21,-92.0474645436,1.001022e-17,9.263361e-19,2.082818e-19,5.554337e-19
2.5,ExtSQD,22,-92.0470635548,6.597292e-18,2.984185e-16,6.207561e-05,6.569636e-21
2.5,ExtSQD,23,-92.0407194247,1.888946e-15,2.407295e-15,1.158662e-18,1.439863e-15
2.5,ExtSQD,24,-92.0401807149,2.580271e-12,3.954645e-10,1.490508e-14,3.601880e-12
2.5,CIPSI_EN_SQD,0,-92.1520273398,3.658640e-22,9.997476e-01,2.438927e-26,5.520097e-23
2.5,CIPSI_EN_SQD,1,-92.1519997015,9.998248e-01,1.567451e-21,2.105637e-25,6.898220e-05
2.5,CIPSI_EN_SQD,2,-92.1452423230,5.687032e-23,1.568802e-04,1.005345e-22,1.377194e-21
2.5,CIPSI_EN_SQD,3,-92.1452333560,6.859978e-05,5.219148e-23,5.386485e-24,9.998272e-01
2.5,CIPSI_EN_SQD,4,-92.1446399389,3.830957e-26,3.198526e-26,5.777797e-01,1.324513e-24
2.5,CIPSI_EN_SQD,5,-92.1443884889,2.005998e-26,2.592169e-27,4.097887e-01,5.001612e-24
2.5,CIPSI_EN_SQD,6,-92.1436840406,6.785093e-26,2.799585e-28,1.233472e-02,1.101337e-28
2.5,CIPSI_EN_SQD,7,-92.1276913943,5.739864e-06,1.152593e-21,2.045469e-25,1.479764e-06
2.5,CIPSI_EN_SQD,8,-92.1276890145,1.024564e-21,5.945921e-06,8.854239e-27,2.950637e-22
2.5,CIPSI_EN_SQD,9,-92.0863462884,1.885491e-26,2.402068e-27,7.605822e-09,1.910928e-26
2.5,CIPSI_EN_SQD,10,-92.0863227205,4.814243e-25,2.695022e-24,8.975524e-28,3.135668e-22
2.5,CIPSI_EN_SQD,11,-92.0855970491,1.312775e-23,1.994261e-07,2.161188e-25,2.135958e-22
2.5,CIPSI_EN_SQD,12,-92.0855495859,1.792315e-07,1.135346e-22,6.303886e-30,1.101890e-07
2.5,CIPSI_EN_SQD,13,-92.0798475219,2.554529e-21,7.182515e-24,1.882855e-25,4.250927e-21
2.5,CIPSI_EN_SQD,14,-92.0653539019,3.703976e-26,1.272310e-25,5.215974e-08,2.352270e-25
2.5,CIPSI_EN_SQD,15,-92.0634036625,1.044476e-22,1.440732e-08,5.497291e-27,2.976656e-23
2.5,CIPSI_EN_SQD,16,-92.0633784263,2.209415e-07,2.360453e-22,1.073287e-26,4.295101e-07
2.5,CIPSI_EN_SQD,17,-92.0545089716,2.070940e-07,1.847963e-21,1.017429e-24,3.375788e-07
2.5,CIPSI_EN_SQD,18,-92.0545074397,4.798898e-24,1.645188e-08,1.684287e-25,5.013108e-22
2.5,CIPSI_EN_SQD,19,-92.0535892802,2.224715e-23,6.021365e-24,1.725375e-08,4.351181e-25
2.5,CIPSI_EN_SQD,20,-92.0500812126,1.802281e-17,2.239274e-22,7.382811e-25,1.910333e-17
2.5,CIPSI_EN_SQD,21,-92.0488966580,7.587047e-23,3.912248e-23,1.725985e-09,1.682150e-25
2.5,CIPSI_EN_SQD,22,-92.0488744782,1.396631e-18,5.890385e-22,3.905800e-24,9.926549e-19
2.5,CIPSI_EN_SQD,23,-92.0425481539,8.249177e-18,7.235645e-10,1.017089e-24,8.184737e-18
2.5,CIPSI_EN_SQD,24,-92.0424917545,2.171523e-12,4.642116e-19,3.203223e-20,1.070579e-09
2.6,ExtSQD,0,-92.1502442710,9.446148e-01,4.296733e-18,9.281188e-18,5.434422e-02
2.6,ExtSQD,1,-92.1501375177,1.035362e-18,9.496156e-01,9.770829e-17,6.066192e-16
2.6,ExtSQD,2,-92.1451847149,8.686090e-18,3.261206e-18,4.798228e-01,1.643429e-17
2.6,ExtSQD,3,-92.1431923040,7.414081e-19,4.876035e-02,3.303998e-16,1.124396e-17
2.6,ExtSQD,4,-92.1431401061,5.389599e-02,1.276549e-15,4.087393e-15,9.324064e-01
2.6,ExtSQD,5,-92.1429672024,2.502572e-16,1.421551e-16,3.556282e-01,6.222452e-15
2.6,ExtSQD,6,-92.1374348946,5.619326e-15,1.937297e-16,1.612542e-01,2.260416e-14
2.6,ExtSQD,7,-92.1298132708,6.549158e-18,1.475504e-06,8.304634e-16,9.600898e-16
2.6,ExtSQD,8,-92.1297256026,6.031178e-05,1.112332e-15,8.003161e-16,1.045058e-02
2.6,ExtSQD,9,-92.0862019618,2.692312e-06,2.957818e-14,1.072509e-15,5.717506e-05
2.6,ExtSQD,10,-92.0857781488,4.452167e-16,1.147091e-04,1.558456e-15,1.052388e-14
2.6,ExtSQD,11,-92.0855041946,6.532593e-18,1.348730e-16,8.952600e-05,3.781807e-15
2.6,ExtSQD,12,-92.0853057007,1.742186e-16,8.156858e-17,5.851373e-18,7.489365e-16
2.6,ExtSQD,13,-92.0795032922,2.333915e-15,6.850473e-17,4.172029e-17,5.153681e-15
2.6,ExtSQD,14,-92.0570620808,2.133710e-14,2.245802e-13,4.896216e-05,2.427903e-13
2.6,CIPSI_EN_SQD,0,-92.1510674349,9.984904e-01,5.892649e-19,1.330569e-21,1.339414e-03
2.6,CIPSI_EN_SQD,1,-92.1509615286,3.574765e-19,9.998661e-01,2.522856e-21,1.953866e-18
2.6,CIPSI_EN_SQD,2,-92.1456895110,1.666148e-19,1.938245e-05,1.670237e-21,4.501496e-18
2.6,CIPSI_EN_SQD,3,-92.1455788945,1.327510e-03,2.327935e-19,1.552295e-19,9.980890e-01
2.6,CIPSI_EN_SQD,4,-92.1450924713,1.305624e-19,4.309580e-20,2.755220e-01,3.722692e-21
2.6,CIPSI_EN_SQD,5,-92.1448817100,5.103601e-20,3.867861e-21,4.764249e-01,4.677519e-18
2.6,CIPSI_EN_SQD,6,-92.1447495640,1.079070e-18,4.095927e-21,2.479039e-01,6.921376e-18
2.6,CIPSI_EN_SQD,7,-92.1331267782,1.311518e-20,4.631457e-06,4.901444e-22,1.631965e-18
2.6,CIPSI_EN_SQD,8,-92.1330748256,2.044861e-05,3.755129e-19,7.684179e-18,3.138344e-04
2.6,CIPSI_EN_SQD,9,-92.0886311651,5.336023e-07,3.556881e-17,1.513852e-17,4.265129e-06
2.6,CIPSI_EN_SQD,10,-92.0881031516,2.694390e-18,5.469563e-09,6.066799e-19,1.751705e-17
2.6,CIPSI_EN_SQD,11,-92.0871339185,4.689057e-18,7.442607e-19,1.171261e-07,4.408972e-17
2.6,CIPSI_EN_SQD,12,-92.0871241946,2.323296e-17,5.527009e-19,1.159154e-20,4.659149e-17
2.6,CIPSI_EN_SQD,13,-92.0822742377,5.545660e-17,9.247115e-19,7.235474e-21,7.866384e-17
2.6,CIPSI_EN_SQD,14,-92.0594284247,3.543460e-17,1.167734e-18,1.713690e-07,1.099327e-15
2.7,ExtSQD,0,-92.1486792015,9.172832e-01,6.322801e-17,3.805212e-16,8.120789e-02
2.7,ExtSQD,1,-92.1485729559,8.609106e-17,9.231438e-01,4.470720e-16,2.348385e-16
2.7,ExtSQD,2,-92.1450325768,1.346683e-17,8.677622e-16,4.643341e-01,1.694028e-16
2.7,ExtSQD,3,-92.1428581758,1.578350e-15,8.499044e-17,3.631524e-01,2.991067e-15
2.7,ExtSQD,4,-92.1426510470,2.938487e-17,7.502038e-02,3.508017e-17,2.560792e-16
2.7,ExtSQD,5,-92.1425893109,8.095601e-02,1.001660e-15,3.363860e-16,8.943946e-01
2.7,ExtSQD,6,-92.1373509425,3.343108e-16,2.940742e-17,1.692113e-01,2.280794e-15
2.7,ExtSQD,7,-92.1329448638,1.888349e-15,9.669981e-06,4.505314e-16,2.498847e-15
2.7,ExtSQD,8,-92.1328463008,2.159878e-04,1.005821e-15,1.264019e-15,2.145982e-02
2.7,ExtSQD,9,-92.0871268367,7.626240e-06,8.553028e-16,1.259884e-16,3.604465e-05
2.7,ExtSQD,10,-92.0866732198,2.137600e-15,1.632734e-04,1.158071e-15,7.702648e-16
2.7,ExtSQD,11,-92.0854209374,3.044561e-15,8.558615e-16,9.839798e-05,5.526946e-15
2.7,ExtSQD,12,-92.0852483621,1.461579e-16,5.607359e-16,2.216051e-16,1.239651e-16
2.7,ExtSQD,13,-92.0806424416,2.170748e-15,1.484759e-15,4.939103e-16,1.931981e-15
2.7,ExtSQD,14,-92.0523760102,1.819339e-13,1.242566e-11,2.225389e-05,1.640010e-12
2.7,CIPSI_EN_SQD,0,-92.1494661209,9.957999e-01,1.256296e-16,6.277184e-19,3.957188e-03
2.7,CIPSI_EN_SQD,1,-92.1494098105,1.348904e-16,9.998802e-01,9.761988e-21,7.070009e-18
2.7,CIPSI_EN_SQD,2,-92.1453398303,7.620959e-21,1.071805e-05,4.503417e-18,9.441165e-19
2.7,CIPSI_EN_SQD,3,-92.1450653380,3.894732e-03,5.786382e-21,4.081592e-18,9.943271e-01
2.7,CIPSI_EN_SQD,4,-92.1449757964,2.504635e-19,2.439588e-19,1.711367e-01,4.212545e-17
2.7,CIPSI_EN_SQD,5,-92.1448122808,7.867432e-19,5.473387e-20,2.074742e-01,7.452736e-20
2.7,CIPSI_EN_SQD,6,-92.1446507382,3.086050e-22,4.621065e-20,6.212385e-01,7.314384e-19
2.7,CIPSI_EN_SQD,7,-92.1363909783,3.318001e-18,4.228906e-06,4.140242e-19,9.662037e-18
2.7,CIPSI_EN_SQD,8,-92.1362074300,1.229476e-04,3.164235e-18,3.746803e-18,1.380463e-03
2.7,CIPSI_EN_SQD,9,-92.0896025455,3.673934e-09,1.486100e-18,3.417393e-18,2.899039e-06
2.7,CIPSI_EN_SQD,10,-92.0891229171,4.433876e-19,8.000902e-08,2.760302e-18,5.716427e-17
2.7,CIPSI_EN_SQD,11,-92.0871049096,8.628087e-19,1.269953e-19,6.394732e-07,1.541907e-18
2.7,CIPSI_EN_SQD,12,-92.0870978491,2.999768e-18,1.357937e-19,6.689962e-19,1.513016e-18
2.7,CIPSI_EN_SQD,13,-92.0834032305,1.878766e-18,6.100526e-19,6.712756e-19,8.901657e-18
2.7,CIPSI_EN_SQD,14,-92.0544681938,1.639130e-15,2.236168e-15,2.063652e-07,4.387970e-16
2.8,ExtSQD,0,-92.1451226801,6.360388e-01,2.335707e-19,7.457004e-21,3.275495e-01
2.8,ExtSQD,1,-92.1432149499,6.312922e-17,8.731932e-16,4.872321e-01,7.112919e-17
2.8,ExtSQD,2,-92.1420519429,9.909947e-18,9.074880e-01,8.247790e-16,9.190789e-21
2.8,ExtSQD,3,-92.1389793673,6.981116e-18,8.200120e-02,9.926522e-15,8.313153e-19
2.8,ExtSQD,4,-92.1386295368,7.088510e-16,1.236613e-15,1.579511e-01,1.108243e-15
2.8,ExtSQD,5,-92.1308064769,4.172820e-16,1.402382e-03,3.054660e-15,1.020704e-15
2.8,ExtSQD,6,-92.1299983144,4.009491e-15,2.052085e-16,3.102840e-01,6.522888e-15
2.8,ExtSQD,7,-92.1251903804,2.226750e-01,1.371654e-19,8.240664e-19,2.215542e-01
2.8,ExtSQD,8,-92.1083897580,7.201201e-02,3.100869e-22,2.512859e-18,3.170061e-01
2.8,ExtSQD,9,-92.0811715119,3.676802e-17,8.996429e-04,8.640619e-15,1.080026e-16
2.8,ExtSQD,10,-92.0787231944,9.433842e-15,1.601209e-14,1.264227e-15,1.018429e-14
2.8,ExtSQD,11,-92.0721675322,2.505184e-03,1.591957e-18,1.138820e-19,1.118777e-05
2.8,ExtSQD,12,-92.0703469900,3.015169e-15,1.582066e-17,1.037030e-02,1.048382e-14
2.8,ExtSQD,13,-92.0677916176,7.148890e-12,1.495436e-11,3.735885e-15,1.100856e-11
2.8,ExtSQD,14,-92.0467864080,2.792349e-12,5.517658e-13,5.714509e-05,3.885239e-12
2.8,CIPSI_EN_SQD,0,-92.1478051264,9.995502e-01,1.250839e-18,9.538624e-21,2.843785e-04
2.8,CIPSI_EN_SQD,1,-92.1476420984,1.205077e-18,9.998134e-01,5.931433e-18,2.686942e-20
2.8,CIPSI_EN_SQD,2,-92.1446579678,2.840425e-04,2.611385e-20,5.808181e-19,9.995584e-01
2.8,CIPSI_EN_SQD,3,-92.1445471818,1.083408e-21,2.142638e-05,3.982422e-17,2.765196e-18
2.8,CIPSI_EN_SQD,4,-92.1444036225,3.754717e-22,6.172141e-20,5.955875e-02,2.324894e-18
2.8,CIPSI_EN_SQD,5,-92.1441336543,4.041849e-23,1.007930e-21,2.396678e-01,1.901675e-19
2.8,CIPSI_EN_SQD,6,-92.1440402220,1.119023e-21,8.112358e-21,7.005841e-01,2.255976e-19
2.8,CIPSI_EN_SQD,7,-92.1381661833,1.564793e-05,9.118917e-21,2.523449e-21,4.640934e-06
2.8,CIPSI_EN_SQD,8,-92.1380849566,3.358445e-21,1.168427e-05,2.177421e-17,4.587837e-20
2.8,CIPSI_EN_SQD,9,-92.0895891775,2.206166e-07,1.029880e-20,3.860362e-20,2.143981e-07
2.8,CIPSI_EN_SQD,10,-92.0890967855,1.435666e-21,5.231489e-07,1.238532e-16,6.075418e-21
2.8,CIPSI_EN_SQD,11,-92.0867038419,4.887128e-19,6.668322e-19,2.399488e-07,1.108706e-18
2.8,CIPSI_EN_SQD,12,-92.0503143602,5.488286e-08,3.987252e-19,4.669040e-18,3.314995e-08
2.8,CIPSI_EN_SQD,13,-92.0502630562,3.290774e-19,1.349642e-07,4.738946e-16,3.741401e-18
2.8,CIPSI_EN_SQD,14,-92.0471117851,2.225352e-08,9.168418e-15,1.914556e-16,7.868770e-09
2.9,ExtSQD,0,-92.1456209711,6.982642e-01,7.336044e-18,4.333948e-16,2.875826e-01
2.9,ExtSQD,1,-92.1452338809,2.000197e-16,7.318010e-01,8.790183e-17,3.184376e-18
