R_angstrom,n_configs,cumulative_weight
1.1,91,99.8760347986
1.1,121,99.9250978852
1.1,151,99.9506745896
1.1,181,99.9646304481
1.1,211,99.9729242347
1.1,241,99.9787621685
1.1,271,99.9827910864
1.1,301,99.9856652086
1.1,331,99.9877882796
1.1,361,99.9894798178
1.1,391,99.9908120991
1.1,421,99.9919425349
1.1,451,99.9929091419
1.1,481,99.9937521957
1.1,511,99.9944677834
1.1,541,99.9950856666
1.1,571,99.9956184986
1.1,601,99.9960940167
1.1,631,99.9965062611
1.1,661,99.9968835812
1.1,691,99.9972327977
1.1,721,99.9975453659
1.1,751,99.9978260425
1.1,781,99.9980748808
1.1,811,99.9982967068
1.1,841,99.9984949483
1.1,871,99.9986704720
1.1,901,99.9988273366
1.1,931,99.9989617259
1.1,961,99.9990802005
1.1,991,99.9991826810
1.1,1021,99.9992683703
1.1,1051,99.9993443787
1.1,1081,99.9994099790
1.1,1111,99.9994682561
1.1,1141,99.9995211385
1.1,1171,99.9995679813
1.1,1201,99.9996088067
1.1,1231,99.9996457317
1.1,1261,99.9996787143
1.1,1291,99.9997086262
1.1,1321,99.9997358073
1.1,1351,99.9997609042
1.1,1381,99.9997839597
1.1,1411,99.9998052184
1.1,1441,99.9998247432
1.1,1471,99.9998426732
1.1,1501,99.9998588679
1.1,1531,99.9998738822
1.1,1561,99.9998874505
1.1,1591,99.9998996395
1.1,1621,99.9999107407
1.1,1651,99.9999207109
1.1,1681,99.9999297262
1.1,1711,99.9999378768
1.1,1741,99.9999450363
1.1,1771,99.9999515432
1.1,1801,99.9999573908
1.1,1831,99.9999624368
1.1,1861,99.9999668417
1.1,1891,99.9999706533
1.1,1921,99.9999739444
1.1,1951,99.9999768453
1.1,1981,99.9999794236
1.1,2011,99.9999817766
1.1,2041,99.9999839570
1.1,2071,99.9999858618
1.1,2101,99.9999875482
1.1,2131,99.9999889827
1.1,2161,99.9999902739
1.1,2191,99.9999914070
1.1,2221,99.9999924006
1.1,2251,99.9999932988
1.1,2281,99.9999941028
1.1,2311,99.9999948259
1.1,2341,99.9999954680
1.1,2371,99.9999960339
1.1,2401,99.9999965354
1.1,2431,99.9999969866
1.1,2461,99.9999973908
1.1,2491,99.9999977531
1.1,2521,99.9999980807
1.1,2551,99.9999983670
1.1,2581,99.9999986212
1.1,2611,99.9999988489
1.1,2641,99.9999990520
1.1,2671,99.9999992241
1.1,2701,99.9999993746
1.1,2731,99.9999995061
1.1,2761,99.9999996243
1.1,2791,99.9999997241
1.1,2821,99.9999998056
1.1,2851,99.9999998715
1.1,2881,99.9999999212
1.1,2911,99.9999999556
1.1,2941,99.9999999794
1.1,2971,99.9999999939
1.1,3001,99.9999999999
1.1,3031,100.0000000000
1.1,3060,100.0000000000
1.15,1,94.6249182533
1.15,31,99.0751903928
1.15,61,99.7127759522
1.15,91,99.8727254765
1.15,121,99.9230641269
1.15,151,99.9494790576
1.15,181,99.9636930336
1.15,211,99.9725129443
1.15,241,99.9784425951
1.15,271,99.9825804190
1.15,301,99.9854852401
1.15,331,99.9876550891
1.15,361,99.9893060699
1.15,391,99.9906499446
1.15,421,99.9917970249
1.15,451,99.9927921379
1.15,481,99.9936668343
1.15,511,99.9944066369
1.15,541,99.9950472538
1.15,571,99.9955930669
1.15,601,99.9960716981
1.15,631,99.9964941604
1.15,661,99.9968767549
1.15,691,99.9972259484
1.15,721,99.9975408952
1.15,751,99.9978195298
1.15,781,99.9980694441
1.15,811,99.9982981805
1.15,841,99.9985013136
1.15,871,99.9986764369
1.15,901,99.9988327578
1.15,931,99.9989667580
1.15,961,99.9990809835
1.15,991,99.9991772376
1.15,1021,99.9992620102
1.15,1051,99.9993369616
1.15,1081,99.9994032484
1.15,1111,99.9994622558
1.15,1141,99.9995144477
1.15,1171,99.9995614742
1.15,1201,99.9996037890
1.15,1231,99.9996425307
1.15,1261,99.9996769257
1.15,1291,99.9997068949
1.15,1321,99.9997337335
1.15,1351,99.9997589276
1.15,1381,99.9997826213
1.15,1411,99.9998042028
1.15,1441,99.9998244203
1.15,1471,99.9998426374
1.15,1501,99.9998588226
1.15,1531,99.9998735988
1.15,1561,99.9998874217
1.15,1591,99.9998998367
1.15,1621,99.9999111728
1.15,1651,99.9999212395
1.15,1681,99.9999302219
1.15,1711,99.9999382508
